"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0017046","peptide hormone binding","3/73","53/18639",0.0566037735849057,14.4525717239597,6.14967543418858,0.00117321275443704,0.0128413005172371,0.0097323540762218,"CALCR/PTH1R/CALCRL",3
"GO:0008474","palmitoyl-(protein) hydrolase activity","2/73","14/18639",0.142857142857143,36.4755381604697,8.326198879227,0.00133549525379266,0.0128413005172371,0.0097323540762218,"LYPLA1/LYPLA2",2
"GO:0098599","palmitoyl hydrolase activity","2/73","14/18639",0.142857142857143,36.4755381604697,8.326198879227,0.00133549525379266,0.0128413005172371,0.0097323540762218,"LYPLA1/LYPLA2",2
"GO:0017022","myosin binding","3/73","76/18639",0.0394736842105263,10.0787671232877,4.97292032121206,0.00330151372333903,0.0294778011012413,0.0223410703083092,"STXBP5L/STXBP5/RAB10",3
"GO:0004622","lysophospholipase activity","2/73","24/18639",0.0833333333333333,21.277397260274,6.23287218257826,0.0039492722112353,0.0308536891502758,0.0233838486191564,"LYPLA1/LYPLA2",2
"GO:0035035","histone acetyltransferase binding","2/73","24/18639",0.0833333333333333,21.277397260274,6.23287218257826,0.0039492722112353,0.0308536891502758,0.0233838486191564,"SP1/TRIM68",2
"GO:0005254","chloride channel activity","3/73","83/18639",0.036144578313253,9.22875061891401,4.71121230611744,0.00423161282019542,0.0311148001484957,0.0235817432704389,"CLCN3/CLCN4/CLCN5",3
"GO:0019789","SUMO transferase activity","2/73","28/18639",0.0714285714285714,18.2377690802348,5.72370352709917,0.00535440648654297,0.0371833783787706,0.0281810867712788,"TRIM27/TRIM60",2
"GO:0042562","hormone binding","3/73","94/18639",0.0319148936170213,8.14879044010492,4.35697416735389,0.00598721548094703,0.0393895755325462,0.0298531519825614,"CALCR/PTH1R/CALCRL",3
"GO:0005253","monoatomic anion channel activity","3/73","103/18639",0.029126213592233,7.4367602074744,4.10752147840096,0.00770404142880394,0.0481502589300246,0.0364928278206502,"CLCN3/CLCN4/CLCN5",3
